"round_num","stat/num_examples","eval/loss","round_time_in_seconds","eval/mean_squared_error","validation/eval/mean_absolute_error","validation/eval/mean_squared_error","validation/eval/loss","mean_absolute_error","validation/stat/num_examples","mean_squared_error","eval/mean_absolute_error","validation/validation_time_in_seconds","loss"
156.0,"","",1.8756968975067139,"",0.045683011412620544,0.016894113272428513,0.016894113272428513,0.04704893380403519,77483.0,0.01832680217921734,"",7.484057664871216,0.01832680217921734
157.0,"","",1.6729457378387451,"",0.04697156324982643,0.016908209770917892,0.016908209770917892,0.05029331147670746,77483.0,0.020464759320020676,"",7.435823678970337,0.020464759320020676
158.0,"","",1.7682485580444336,"",0.04507848247885704,0.01708126813173294,0.01708126813173294,0.042865678668022156,77483.0,0.015006131492555141,"",7.6642022132873535,0.015006131492555141
159.0,"","",1.6801729202270508,"",0.045468129217624664,0.01691916584968567,0.01691916584968567,0.04426823928952217,77483.0,0.01623537205159664,"",7.568197011947632,0.01623537205159664
160.0,"","",1.8538286685943604,"",0.04648912698030472,0.01690746657550335,0.01690746657550335,0.047048185020685196,77483.0,0.017843609675765038,"",7.5318591594696045,0.017843609675765038
161.0,"","",1.649928092956543,"",0.045471131801605225,0.016790833324193954,0.016790833324193954,0.04432447999715805,77483.0,0.015708811581134796,"",7.495275259017944,0.015708811581134796
162.0,"","",1.8195371627807617,"",0.045470237731933594,0.01689540594816208,0.01689540594816208,0.043824970722198486,77483.0,0.015697292983531952,"",7.561303615570068,0.015697292983531952
163.0,"","",1.8618683815002441,"",0.04489034786820412,0.01691356487572193,0.01691356487572193,0.042282674461603165,77483.0,0.01460717897862196,"",7.547712802886963,0.01460717897862196
164.0,"","",1.8818612098693848,"",0.04646294191479683,0.016853801906108856,0.016853801906108856,0.04783321171998978,77483.0,0.018798833712935448,"",7.551059722900391,0.018798833712935448
165.0,"","",1.7848014831542969,"",0.04523598030209541,0.01683090254664421,0.01683090254664421,0.044823870062828064,77483.0,0.01626208797097206,"",7.638614177703857,0.01626208797097206
166.0,"","",1.8876638412475586,"",0.043649520725011826,0.017069712281227112,0.017069712281227112,0.039783257991075516,77483.0,0.013332958333194256,"",7.4953932762146,0.013332958333194256
167.0,"","",1.8280088901519775,"",0.045194365084171295,0.016899986192584038,0.016899986192584038,0.04304903373122215,77483.0,0.015965571627020836,"",7.592316389083862,0.015965571627020836
168.0,"","",1.866790533065796,"",0.04586997255682945,0.016926348209381104,0.016926348209381104,0.045743100345134735,77483.0,0.01722775213420391,"",7.842061281204224,0.01722775213420391
169.0,"","",1.9504010677337646,"",0.04583418369293213,0.016849150881171227,0.016849150881171227,0.04579266160726547,77483.0,0.01710841804742813,"",7.550379276275635,0.01710841991007328
170.0,"","",1.7094659805297852,"",0.04594702273607254,0.01682368293404579,0.01682368293404579,0.0460098534822464,77483.0,0.017223991453647614,"",7.572096109390259,0.017223991453647614
171.0,"","",1.7122023105621338,"",0.044384945183992386,0.016936983913183212,0.016936983913183212,0.043133776634931564,77483.0,0.015516861341893673,"",7.652276277542114,0.015516861341893673
172.0,"","",1.720261812210083,"",0.046241313219070435,0.01694052666425705,0.01694052666425705,0.04574881121516228,77483.0,0.017239540815353394,"",7.58168888092041,0.017239540815353394
173.0,"","",1.8407995700836182,"",0.04494067654013634,0.01693054474890232,0.01693054474890232,0.04401559755206108,77483.0,0.015798714011907578,"",7.620450735092163,0.015798714011907578
174.0,"","",1.7713000774383545,"",0.04527973383665085,0.016857998445630074,0.016857998445630074,0.04467204585671425,77483.0,0.016447750851511955,"",7.5251383781433105,0.016447750851511955
175.0,"","",1.7995855808258057,"",0.045670390129089355,0.01688755676150322,0.01688755676150322,0.04652102664113045,77483.0,0.01778465323150158,"",7.559541463851929,0.01778465323150158
176.0,"","",1.9217631816864014,"",0.045070189982652664,0.016844287514686584,0.016844287514686584,0.04281286522746086,77483.0,0.015090180560946465,"",7.58642578125,0.015090180560946465
177.0,"","",1.683464765548706,"",0.04426201432943344,0.017146332189440727,0.017146332189440727,0.04069540649652481,77483.0,0.013718458823859692,"",7.508593797683716,0.013718458823859692
178.0,"","",1.7143986225128174,"",0.044430457055568695,0.016955541446805,0.016955541446805,0.04220207408070564,77483.0,0.015175508335232735,"",7.5968451499938965,0.015175508335232735
179.0,"","",1.9389984607696533,"",0.04441297426819801,0.016843579709529877,0.016843579709529877,0.04251593351364136,77483.0,0.015378734096884727,"",7.512812852859497,0.015378734096884727
180.0,"","",1.907315731048584,"",0.04648029804229736,0.016866322606801987,0.016866322606801987,0.047187574207782745,77483.0,0.01828775182366371,"",7.545903921127319,0.01828775182366371
181.0,"","",1.718888521194458,"",0.0457366444170475,0.0169170331209898,0.0169170331209898,0.04571589082479477,77483.0,0.01684466004371643,"",7.731191158294678,0.01684466004371643
182.0,"","",1.784207820892334,"",0.045165229588747025,0.016909757629036903,0.016909757629036903,0.04431082680821419,77483.0,0.016120670363307,"",7.542667865753174,0.016120670363307
183.0,"","",1.8624699115753174,"",0.04469837248325348,0.016950199380517006,0.016950199380517006,0.04338013380765915,77483.0,0.015499074012041092,"",7.5018229484558105,0.015499074012041092
184.0,"","",1.7530403137207031,"",0.044652458280324936,0.016850406304001808,0.016850406304001808,0.04307032749056816,77483.0,0.015787361189723015,"",7.481842994689941,0.015787361189723015
185.0,"","",1.8680965900421143,"",0.04459602013230324,0.016885261982679367,0.016885261982679367,0.04325185343623161,77483.0,0.015870576724410057,"",7.609949111938477,0.015870576724410057
186.0,"","",1.8157322406768799,"",0.04424029216170311,0.016933823004364967,0.016933823004364967,0.041395217180252075,77483.0,0.014618432149291039,"",7.552995204925537,0.014618433080613613
187.0,"","",1.8213458061218262,"",0.045152515172958374,0.01689387485384941,0.01689387485384941,0.04405445605516434,77483.0,0.016449835151433945,"",7.604236125946045,0.016449835151433945
188.0,"","",1.743947982788086,"",0.04654891416430473,0.017117885872721672,0.017117885872721672,0.04804403707385063,77483.0,0.01882547326385975,"",7.6784892082214355,0.01882547326385975
189.0,"","",1.8255054950714111,"",0.04498351365327835,0.01684516854584217,0.01684516854584217,0.04364753141999245,77483.0,0.01569759100675583,"",7.515225172042847,0.01569759100675583
190.0,"","",2.0918471813201904,"",0.045556094497442245,0.01681426167488098,0.01681426167488098,0.04504438489675522,77483.0,0.016806643456220627,"",7.514374732971191,0.016806643456220627
191.0,"","",1.898629903793335,"",0.04501430317759514,0.016939809545874596,0.016939809545874596,0.04448162764310837,77483.0,0.01649564504623413,"",7.65302300453186,0.01649564504623413
192.0,"","",1.664010763168335,"",0.04561310634016991,0.016927864402532578,0.016927864402532578,0.04401940479874611,77483.0,0.016105616465210915,"",7.563667058944702,0.016105616465210915
193.0,"","",1.9103288650512695,"",0.04412371292710304,0.01694287359714508,0.01694287359714508,0.04064729064702988,77483.0,0.01402589026838541,"",7.525162935256958,0.01402589026838541
194.0,"","",1.836543321609497,"",0.042930588126182556,0.01718255877494812,0.01718255877494812,0.03740132600069046,77483.0,0.01224688533693552,"",7.6283276081085205,0.01224688533693552
195.0,"","",1.7637290954589844,"",0.04359403997659683,0.01692124456167221,0.01692124456167221,0.041081495583057404,77483.0,0.015279589220881462,"",7.532352685928345,0.015279589220881462
196.0,"","",1.9250662326812744,"",0.04424208402633667,0.016860976815223694,0.016860976815223694,0.04380609095096588,77483.0,0.016861703246831894,"",7.617880582809448,0.016861703246831894
197.0,"","",1.707056999206543,"",0.04591953754425049,0.016923505812883377,0.016923505812883377,0.046241793781518936,77483.0,0.01803978532552719,"",7.539739370346069,0.01803978532552719
198.0,"","",1.754746913909912,"",0.04530056565999985,0.016844768077135086,0.016844768077135086,0.04387727379798889,77483.0,0.01572737842798233,"",7.7039573192596436,0.01572737842798233
199.0,"","",1.8803536891937256,"",0.045318491756916046,0.016808759421110153,0.016808759421110153,0.04600241407752037,77483.0,0.017385685816407204,"",7.545674800872803,0.017385685816407204
200.0,"","",1.6948795318603516,"",0.045834604650735855,0.017021050676703453,0.017021050676703453,0.044725850224494934,77483.0,0.016493739560246468,"",7.550028085708618,0.016493739560246468
201,77483,0.017021073028445244,"",0.017021073028445244,"","","","","","",0.045834608376026154,"",""
